country,countrycode,year,month,cpi_yoy_nsa,exchnage_rate_vs_usd,ind_prod_const_sa,usa_imp_sa,exports_gdp_pct,gdp_per_capita_ppp,population
Thailand,THA,2003,10,1.30222682525,39.70273913043,8367852234.72068,107040.0,61.52255163318904,13287.304898745875,64868166
Philippines,PHL,2003,10,3.61047419666,54.97695652174,5905520703.54197,107040.0,42.305018371271196,5003.383177187158,84731835
Malaysia,MYS,2003,10,0.75938990986,3.8,7119859582.36059,107040.0,106.94344614811506,19329.00627575376,24679602
Singapore,SGP,2003,10,0.64733092301,1.73382608696,3687101192.86117,107040.0,202.58620638980375,71877.53486335518,4114826
Thailand,THA,2003,11,1.82820723401,39.9045,8014975837.85275,107742.0,61.52255163318904,13287.304898745875,64868166
Singapore,SGP,2003,11,0.55968169761,1.7285,3234651699.41463,107742.0,202.58620638980375,71877.53486335518,4114826
Malaysia,MYS,2003,11,1.04717916362,3.8,7252558534.47965,107742.0,106.94344614811506,19329.00627575376,24679602
Philippines,PHL,2003,11,3.91274008108,55.41225,5876811810.43502,107742.0,42.305018371271196,5003.383177187158,84731835
Malaysia,MYS,2003,12,1.21723227019,3.8,7253972460.11809,111017.0,106.94344614811506,19329.00627575376,24679602
Thailand,THA,2003,12,1.87094733683,39.71573913043,8750714196.82492,111017.0,61.52255163318904,13287.304898745875,64868166
Philippines,PHL,2003,12,3.92244519505,55.45108695652,5911945305.59841,111017.0,42.305018371271196,5003.383177187158,84731835
Singapore,SGP,2003,12,0.74539763383,1.71034782609,3194355511.51451,111017.0,202.58620638980375,71877.53486335518,4114826
Philippines,PHL,2004,1,4.20021116537,55.54727272727,6280899210.70874,110890.0,41.82684099079994,5229.450807001648,86394504
Thailand,THA,2004,1,1.5223145613,39.12354545455,8203924687.77266,110890.0,65.97185733911854,13997.001386729185,65452047
Singapore,SGP,2004,1,1.36627214235,1.69763636364,3826068257.77956,110890.0,213.95169544264604,78039.02471038199,4166664
Malaysia,MYS,2004,1,1.0052544556,3.8,7541322203.21826,110890.0,115.37333772107465,20168.50620994249,25256772
Singapore,SGP,2004,2,1.84766064456,1.68655,3438506583.51963,113977.0,213.95169544264604,78039.02471038199,4166664
Philippines,PHL,2004,2,4.09212623002,56.1315,6167024179.859,113977.0,41.82684099079994,5229.450807001648,86394504
Thailand,THA,2004,2,2.36028336995,39.082,8259726999.89029,113977.0,65.97185733911854,13997.001386729185,65452047
Malaysia,MYS,2004,2,0.91317945677,3.8,7627517031.60695,113977.0,115.37333772107465,20168.50620994249,25256772
Philippines,PHL,2004,3,4.22521387794,56.3202173913,5976543267.82838,118678.0,41.82684099079994,5229.450807001648,86394504
Malaysia,MYS,2004,3,1.03723309268,3.8,7579516088.02749,118678.0,115.37333772107465,20168.50620994249,25256772
Singapore,SGP,2004,3,1.36618880888,1.69982608696,3342940095.5994,118678.0,213.95169544264604,78039.02471038199,4166664
Thailand,THA,2004,3,2.54915233672,39.44943478261,7881130453.39177,118678.0,65.97185733911854,13997.001386729185,65452047
Philippines,PHL,2004,4,4.27990235964,55.97409090909,6114343165.73847,118542.0,41.82684099079994,5229.450807001648,86394504
Thailand,THA,2004,4,2.46241379028,39.43318181818,8636520780.26616,118542.0,65.97185733911854,13997.001386729185,65452047
Singapore,SGP,2004,4,1.29484829705,1.6845,3637004874.67113,118542.0,213.95169544264604,78039.02471038199,4166664
Malaysia,MYS,2004,4,1.02352664551,3.8,7577990718.3725,118542.0,115.37333772107465,20168.50620994249,25256772
Singapore,SGP,2004,5,2.1842405584,1.71119047619,3734032251.57868,120671.0,213.95169544264604,78039.02471038199,4166664
Malaysia,MYS,2004,5,1.10232371385,3.8,7703268161.31186,120671.0,115.37333772107465,20168.50620994249,25256772
Philippines,PHL,2004,5,4.48547529503,55.82738095238,5962488005.49269,120671.0,41.82684099079994,5229.450807001648,86394504
Thailand,THA,2004,5,2.37954600714,40.54319047619,8530826480.35073,120671.0,65.97185733911854,13997.001386729185,65452047
Malaysia,MYS,2004,6,1.2989755247,3.8,7792623936.96413,124355.0,115.37333772107465,20168.50620994249,25256772
Thailand,THA,2004,6,3.02093105025,40.8025,8904145042.09794,124355.0,65.97185733911854,13997.001386729185,65452047
Philippines,PHL,2004,6,5.38850559855,56.00522727273,6165936440.39072,124355.0,41.82684099079994,5229.450807001648,86394504
Singapore,SGP,2004,6,2.23869671117,1.71363636364,3662266080.0768,124355.0,213.95169544264604,78039.02471038199,4166664
Philippines,PHL,2004,7,6.46297523065,55.92795454545,6051501427.52808,122979.0,41.82684099079994,5229.450807001648,86394504
Thailand,THA,2004,7,3.12278219383,40.93363636364,9179745762.46946,122979.0,65.97185733911854,13997.001386729185,65452047
Malaysia,MYS,2004,7,1.3687799019,3.8,7715617658.91577,122979.0,115.37333772107465,20168.50620994249,25256772
Singapore,SGP,2004,7,1.86899817465,1.71190909091,3611439317.39311,122979.0,213.95169544264604,78039.02471038199,4166664
Thailand,THA,2004,8,2.97562235062,41.49940909091,8828944852.37958,124224.0,65.97185733911854,13997.001386729185,65452047
Singapore,SGP,2004,8,1.61974343053,1.71422727273,3697083934.27449,124224.0,213.95169544264604,78039.02471038199,4166664
Malaysia,MYS,2004,8,1.34096022856,3.8,7773923603.60297,124224.0,115.37333772107465,20168.50620994249,25256772
Philippines,PHL,2004,8,6.70634344607,55.84340909091,5764837864.85096,124224.0,41.82684099079994,5229.450807001648,86394504
Singapore,SGP,2004,9,1.83183539877,1.69531818182,3517211977.71126,124400.0,213.95169544264604,78039.02471038199,4166664
Malaysia,MYS,2004,9,1.58037660023,3.8,7650952418.7641,124400.0,115.37333772107465,20168.50620994249,25256772
Thailand,THA,2004,9,3.55659379486,41.45718181818,9212030248.13223,124400.0,65.97185733911854,13997.001386729185,65452047
Philippines,PHL,2004,9,7.19244118781,56.21954545455,6118602252.21754,124400.0,41.82684099079994,5229.450807001648,86394504
Thailand,THA,2004,10,3.36477964721,41.28952380952,9310979240.72439,128810.0,65.97185733911854,13997.001386729185,65452047
Philippines,PHL,2004,10,7.66208566526,56.33095238095,5930494114.90566,128810.0,41.82684099079994,5229.450807001648,86394504
Singapore,SGP,2004,10,1.75121171701,1.67695238095,3766050068.55068,128810.0,213.95169544264604,78039.02471038199,4166664
Malaysia,MYS,2004,10,2.43559287098,3.8,7686826683.09607,128810.0,115.37333772107465,20168.50620994249,25256772
Malaysia,MYS,2004,11,2.22560847228,3.8,7464722106.38929,131867.0,115.37333772107465,20168.50620994249,25256772
Thailand,THA,2004,11,2.88517067495,40.28872727273,9373053540.97195,131867.0,65.97185733911854,13997.001386729185,65452047
Singapore,SGP,2004,11,1.5852918678,1.65059090909,3540890553.38066,131867.0,213.95169544264604,78039.02471038199,4166664
Philippines,PHL,2004,11,8.19116447884,56.28636363636,5857759759.44423,131867.0,41.82684099079994,5229.450807001648,86394504
Thailand,THA,2004,12,2.94943120832,39.20695652174,9455910427.46731,130310.0,65.97185733911854,13997.001386729185,65452047
Malaysia,MYS,2004,12,2.15783614297,3.8,7736022804.08402,130310.0,115.37333772107465,20168.50620994249,25256772
Singapore,SGP,2004,12,1.14273677559,1.64091304348,4235421526.10029,130310.0,213.95169544264604,78039.02471038199,4166664
Philippines,PHL,2004,12,8.63697920816,56.17413043478,5869144208.1314,130310.0,41.82684099079994,5229.450807001648,86394504
Singapore,SGP,2005,1,0.42708251704,1.63852380952,3953287340.42496,132065.0,225.1596677369161,81841.15878010544,4265762
Philippines,PHL,2005,1,8.51144675596,55.69285714286,5999363148.2553,132065.0,41.23003921589544,5386.816537128913,88015962
Thailand,THA,2005,1,2.71549767754,38.74023809524,9032352377.6878,132065.0,68.40271690088701,14458.25518106945,66017420
Malaysia,MYS,2005,1,2.54041111469,3.8,7868897813.68934,132065.0,112.89897677978138,20767.58572433463,25836071
Thailand,THA,2005,2,2.57718754865,38.4566,8514210868.66917,134921.0,68.40271690088701,14458.25518106945,66017420
Malaysia,MYS,2005,2,2.57690453212,3.8,7624318900.31648,134921.0,112.89897677978138,20767.58572433463,25836071
Singapore,SGP,2005,2,-0.12995282712,1.63805,3428645582.85525,134921.0,225.1596677369161,81841.15878010544,4265762
Philippines,PHL,2005,2,8.56953475159,54.78575,6023746154.72361,134921.0,41.23003921589544,5386.816537128913,88015962
Singapore,SGP,2005,3,0.19942908536,1.63204347826,3647231097.58234,130902.0,225.1596677369161,81841.15878010544,4265762
Philippines,PHL,2005,3,8.50649758302,54.39413043478,5835837182.47532,130902.0,41.23003921589544,5386.816537128913,88015962
Thailand,THA,2005,3,3.31939312859,38.60565217391,9299517973.5259,130902.0,68.40271690088701,14458.25518106945,66017420
Malaysia,MYS,2005,3,2.71104271873,3.8,7951114744.10067,130902.0,112.89897677978138,20767.58572433463,25836071
Thailand,THA,2005,4,3.48584722515,39.54133333333,9694466374.26778,137129.0,68.40271690088701,14458.25518106945,66017420
Philippines,PHL,2005,4,8.53308364544,54.4330952381,6215853587.38097,137129.0,41.23003921589544,5386.816537128913,88015962
Singapore,SGP,2005,4,0.40093203681,1.65119047619,3817729016.47697,137129.0,225.1596677369161,81841.15878010544,4265762
Malaysia,MYS,2005,4,2.69530657923,3.8,7765433064.36139,137129.0,112.89897677978138,20767.58572433463,25836071
Malaysia,MYS,2005,5,3.23673321979,3.8,7810026877.80049,135665.0,112.89897677978138,20767.58572433463,25836071
Thailand,THA,2005,5,3.61635943441,39.83472727273,9570746678.82606,135665.0,68.40271690088701,14458.25518106945,66017420
Singapore,SGP,2005,5,0.00129863384,1.65140909091,3820102961.08136,135665.0,225.1596677369161,81841.15878010544,4265762
Philippines,PHL,2005,5,8.44775424715,54.34172727273,6056772376.29447,135665.0,41.23003921589544,5386.816537128913,88015962
Malaysia,MYS,2005,6,3.15082976108,3.8,7992345930.7788,137614.0,112.89897677978138,20767.58572433463,25836071
Singapore,SGP,2005,6,-0.14971034303,1.67313636364,4074236774.4998,137614.0,225.1596677369161,81841.15878010544,4265762
Thailand,THA,2005,6,3.53830425602,40.92654545455,10163131220.7397,137614.0,68.40271690088701,14458.25518106945,66017420
Philippines,PHL,2005,6,7.50007665655,55.24590909091,6036415597.59968,137614.0,41.23003921589544,5386.816537128913,88015962
Philippines,PHL,2005,7,7.04648586302,55.9869047619,6176215473.80848,137423.0,41.23003921589544,5386.816537128913,88015962
Thailand,THA,2005,7,4.97907876156,41.68880952381,10151612340.034,137423.0,68.40271690088701,14458.25518106945,66017420
Singapore,SGP,2005,7,0.11426345517,1.682,3837329277.05679,137423.0,225.1596677369161,81841.15878010544,4265762
Malaysia,MYS,2005,7,2.84601021036,3.78733333333,7853739190.33301,137423.0,112.89897677978138,20767.58572433463,25836071
Thailand,THA,2005,8,5.67196596761,41.14613043478,9968279723.90333,139189.0,68.40271690088701,14458.25518106945,66017420
Singapore,SGP,2005,8,0.71505648946,1.66260869565,4090002201.48791,139189.0,225.1596677369161,81841.15878010544,4265762
Malaysia,MYS,2005,8,3.51178012993,3.75991304348,8070173416.46896,139189.0,112.89897677978138,20767.58572433463,25836071
Philippines,PHL,2005,8,7.42453785577,55.95282608696,6210944594.07753,139189.0,41.23003921589544,5386.816537128913,88015962
Singapore,SGP,2005,9,0.65319664589,1.68159090909,4347362144.75335,143958.0,225.1596677369161,81841.15878010544,4265762
Philippines,PHL,2005,9,6.97967260299,56.14090909091,5944234891.6561,143958.0,41.23003921589544,5386.816537128913,88015962
Thailand,THA,2005,9,5.95765125094,41.0425,10086488022.3002,143958.0,68.40271690088701,14458.25518106945,66017420
Malaysia,MYS,2005,9,3.39730083693,3.76895454545,8151251358.9241,143958.0,112.89897677978138,20767.58572433463,25836071
Singapore,SGP,2005,10,1.10065546109,1.69104761905,4478781283.23728,148676.0,225.1596677369161,81841.15878010544,4265762
Malaysia,MYS,2005,10,3.05602557668,3.77257142857,8137430646.39885,148676.0,112.89897677978138,20767.58572433463,25836071
Philippines,PHL,2005,10,7.05572188212,55.5930952381,6217778339.67794,148676.0,41.23003921589544,5386.816537128913,88015962
Thailand,THA,2005,10,6.35382839181,40.90423809524,9915852212.15224,148676.0,68.40271690088701,14458.25518106945,66017420
Singapore,SGP,2005,11,1.00488159535,1.69809090909,4301952845.39762,146650.0,225.1596677369161,81841.15878010544,4265762
Malaysia,MYS,2005,11,3.25281113963,3.77868181818,8077813705.29623,146650.0,112.89897677978138,20767.58572433463,25836071
Philippines,PHL,2005,11,7.12470073597,54.50627272727,6206323013.52523,146650.0,41.23003921589544,5386.816537128913,88015962
Thailand,THA,2005,11,6.01277416647,41.12722727273,9858544686.27544,146650.0,68.40271690088701,14458.25518106945,66017420
Malaysia,MYS,2005,12,3.31038330345,3.77736363636,7859983436.21604,149264.0,112.89897677978138,20767.58572433463,25836071
Singapore,SGP,2005,12,1.29773774503,1.67372727273,4454311392.69974,149264.0,225.1596677369161,81841.15878010544,4265762
Philippines,PHL,2005,12,6.79611650485,53.46545454545,5966866684.47805,149264.0,41.23003921589544,5386.816537128913,88015962
Thailand,THA,2005,12,5.92537422939,41.08668181818,9764488678.27794,149264.0,68.40271690088701,14458.25518106945,66017420
Singapore,SGP,2006,1,1.35773087277,1.63290909091,4116419944.00854,152919.0,228.0376170610623,86463.82838366067,4401365
Malaysia,MYS,2006,1,3.28986930136,3.75293181818,8192603990.53552,152919.0,112.18548084399045,21444.485771502757,26417909
Philippines,PHL,2006,1,7.62934430535,52.45204545455,5825359201.99527,152919.0,41.24545937050842,5578.572251121389,89508986
Thailand,THA,2006,1,6.09229542753,39.60759090909,9565358612.98404,152919.0,68.67534203330126,15051.060674871884,66567687
Malaysia,MYS,2006,2,3.32131939344,3.72675,8276808552.12821,148596.0,112.18548084399045,21444.485771502757,26417909
Singapore,SGP,2006,2,1.37668995849,1.6293,4384066980.55965,148596.0,228.0376170610623,86463.82838366067,4401365
Philippines,PHL,2006,2,8.21147193069,51.73315,5842884916.5616,148596.0,41.24545937050842,5578.572251121389,89508986
Thailand,THA,2006,2,5.64645305271,39.37165,9573522737.28086,148596.0,68.67534203330126,15051.060674871884,66567687
Thailand,THA,2006,3,5.67372754861,38.97786956522,10004846018.006,150759.0,68.67534203330126,15051.060674871884,66567687
Malaysia,MYS,2006,3,4.82962266825,3.70356521739,8334994807.28436,150759.0,112.18548084399045,21444.485771502757,26417909
Philippines,PHL,2006,3,7.89313816246,51.16165217391,5924464400.28512,150759.0,41.24545937050842,5578.572251121389,89508986
Singapore,SGP,2006,3,1.18768862525,1.6212173913,4574165160.03409,150759.0,228.0376170610623,86463.82838366067,4401365
Malaysia,MYS,2006,4,4.60353782582,3.66195,8147453029.48066,151278.0,112.18548084399045,21444.485771502757,26417909
Thailand,THA,2006,4,6.04271118726,37.9805,10138953437.2781,151278.0,68.67534203330126,15051.060674871884,66567687
Philippines,PHL,2006,4,7.36182205096,51.35925,5657289916.95093,151278.0,41.24545937050842,5578.572251121389,89508986
Singapore,SGP,2006,4,1.11631163376,1.6009,3921756486.44873,151278.0,228.0376170610623,86463.82838366067,4401365
Singapore,SGP,2006,5,1.12849814947,1.57652173913,4193238356.59155,154996.0,228.0376170610623,86463.82838366067,4401365
Malaysia,MYS,2006,5,3.94542269636,3.61147826087,8302498556.43934,154996.0,112.18548084399045,21444.485771502757,26417909
Philippines,PHL,2006,5,6.92846924177,52.1152173913,5786716228.51103,154996.0,41.24545937050842,5578.572251121389,89508986
Thailand,THA,2006,5,6.04767383323,37.99969565217,10322253400.1724,154996.0,68.67534203330126,15051.060674871884,66567687
Philippines,PHL,2006,6,6.59602384552,53.15409090909,5582519273.02173,155279.0,41.24545937050842,5578.572251121389,89508986
Singapore,SGP,2006,6,1.17340286832,1.59140909091,4980535780.00572,155279.0,228.0376170610623,86463.82838366067,4401365
Thailand,THA,2006,6,5.71205699008,38.36786363636,10401516791.6453,155279.0,68.67534203330126,15051.060674871884,66567687
Malaysia,MYS,2006,6,3.96338713426,3.66540909091,8493311616.82235,155279.0,112.18548084399045,21444.485771502757,26417909
Malaysia,MYS,2006,7,4.01862073618,3.66857142857,8352899224.92402,156232.0,112.18548084399045,21444.485771502757,26417909
Philippines,PHL,2006,7,6.28774775286,52.26738095238,5388723514.77958,156232.0,41.24545937050842,5578.572251121389,89508986
Singapore,SGP,2006,7,1.12317289859,1.58376190476,4545008250.66225,156232.0,228.0376170610623,86463.82838366067,4401365
Thailand,THA,2006,7,4.37428233066,37.98171428571,10614587007.9757,156232.0,68.67534203330126,15051.060674871884,66567687
Philippines,PHL,2006,8,5.90676928705,51.29613043478,5567236202.44779,159838.0,41.24545937050842,5578.572251121389,89508986
Malaysia,MYS,2006,8,3.14434887869,3.675,8443787245.39076,159838.0,112.18548084399045,21444.485771502757,26417909
Thailand,THA,2006,8,3.75689254714,37.60847826087,10425924482.4393,159838.0,68.67534203330126,15051.060674871884,66567687
Singapore,SGP,2006,8,0.70352537209,1.57569565217,4311205142.31728,159838.0,228.0376170610623,86463.82838366067,4401365
Singapore,SGP,2006,9,0.4558155106,1.57995238095,4626574552.45404,157913.0,228.0376170610623,86463.82838366067,4401365
Thailand,THA,2006,9,2.76692421764,37.45642857143,10490200003.1136,157913.0,68.67534203330126,15051.060674871884,66567687
Philippines,PHL,2006,9,5.99882293593,50.32761904762,5559342355.67841,157913.0,41.24545937050842,5578.572251121389,89508986
Malaysia,MYS,2006,9,3.15814308255,3.67157142857,8417010747.77523,157913.0,112.18548084399045,21444.485771502757,26417909
Thailand,THA,2006,10,2.9317331242,37.30745454545,10494357377.0074,153411.0,68.67534203330126,15051.060674871884,66567687
Philippines,PHL,2006,10,5.55972952667,49.98086363636,5583209279.75663,153411.0,41.24545937050842,5578.572251121389,89508986
Malaysia,MYS,2006,10,2.98057805262,3.67872727273,8013522711.71896,153411.0,112.18548084399045,21444.485771502757,26417909
Singapore,SGP,2006,10,0.45703721772,1.57795454545,4708810428.36502,153411.0,228.0376170610623,86463.82838366067,4401365
Thailand,THA,2006,11,3.55778203759,36.52468181818,10376877388.6306,154406.0,68.67534203330126,15051.060674871884,66567687
Malaysia,MYS,2006,11,3.04475027499,3.64345454545,8669951147.44589,154406.0,112.18548084399045,21444.485771502757,26417909
Singapore,SGP,2006,11,0.57970641919,1.55595454545,4937500425.25438,154406.0,228.0376170610623,86463.82838366067,4401365
Philippines,PHL,2006,11,5.18575744616,49.84086363636,5701556272.74058,154406.0,41.24545937050842,5578.572251121389,89508986
Philippines,PHL,2006,12,4.91073880802,49.41857142857,5654441648.53113,158312.0,41.24545937050842,5578.572251121389,89508986
Thailand,THA,2006,12,3.74458287277,35.75285714286,10425633575.1564,158312.0,68.67534203330126,15051.060674871884,66567687
Malaysia,MYS,2006,12,3.2090069212,3.54957142857,8342556277.04762,158312.0,112.18548084399045,21444.485771502757,26417909
Singapore,SGP,2006,12,0.84550839726,1.5410952381,4779359192.37746,158312.0,228.0376170610623,86463.82838366067,4401365
Thailand,THA,2007,1,3.06431118108,35.3762173913,10329067902.5566,156000.0,68.87227517024832,15742.655289178061,67102394
Malaysia,MYS,2007,1,3.31104997155,3.5092826087,8463316292.64458,156000.0,106.1682748669853,22305.118263116994,26998389
Singapore,SGP,2007,1,-0.38236011137,1.53765217391,4521877508.36309,156000.0,212.77939373137133,90417.80738499666,4588599
Philippines,PHL,2007,1,3.86893868532,48.91460869565,5654905533.55857,156000.0,38.01418633780757,5840.068101699653,91075184
Malaysia,MYS,2007,2,3.20279453746,3.496,8188729791.39253,155097.0,106.1682748669853,22305.118263116994,26998389
Thailand,THA,2007,2,2.54684988943,35.73965,10204533826.0721,155097.0,68.87227517024832,15742.655289178061,67102394
Philippines,PHL,2007,2,2.92572840966,48.3553,5191373147.14158,155097.0,38.01418633780757,5840.068101699653,91075184
Singapore,SGP,2007,2,-0.3324391277,1.53345,4748193560.64806,155097.0,212.77939373137133,90417.80738499666,4588599
Singapore,SGP,2007,3,-0.08613485891,1.5245,4613122199.69584,161806.0,212.77939373137133,90417.80738499666,4588599
Thailand,THA,2007,3,2.00882668124,35.05936363636,10343127628.3382,161806.0,68.87227517024832,15742.655289178061,67102394
Malaysia,MYS,2007,3,1.61042389873,3.49068181818,8232332003.07379,161806.0,106.1682748669853,22305.118263116994,26998389
Philippines,PHL,2007,3,2.71875377046,48.49363636364,5494373501.09945,161806.0,38.01418633780757,5840.068101699653,91075184
Thailand,THA,2007,4,1.76814543935,34.88076190476,10744220733.9185,159655.0,68.87227517024832,15742.655289178061,67102394
Malaysia,MYS,2007,4,1.62183708776,3.43761904762,8339982047.52445,159655.0,106.1682748669853,22305.118263116994,26998389
Philippines,PHL,2007,4,2.51513365833,47.79328571429,5335419497.20685,159655.0,38.01418633780757,5840.068101699653,91075184
Singapore,SGP,2007,4,0.41672009232,1.5150952381,4717454021.53997,159655.0,212.77939373137133,90417.80738499666,4588599
Singapore,SGP,2007,5,1.22762411074,1.52330434783,4865369031.50567,161050.0,212.77939373137133,90417.80738499666,4588599
Malaysia,MYS,2007,5,1.48090491221,3.40286956522,8555377892.1444,161050.0,106.1682748669853,22305.118263116994,26998389
Philippines,PHL,2007,5,2.51260987651,46.79186956522,5252187004.4778,161050.0,38.01418633780757,5840.068101699653,91075184
Thailand,THA,2007,5,1.84017050319,34.6252173913,10754977536.4618,161050.0,68.87227517024832,15742.655289178061,67102394
Malaysia,MYS,2007,6,1.4007493539,3.44680952381,8460038321.5112,163137.0,106.1682748669853,22305.118263116994,26998389
Thailand,THA,2007,6,1.80468385971,34.5829047619,11003366403.982,163137.0,68.87227517024832,15742.655289178061,67102394
Singapore,SGP,2007,6,1.87628865979,1.53680952381,4461859319.13421,163137.0,212.77939373137133,90417.80738499666,4588599
Philippines,PHL,2007,6,2.81497932917,46.18333333333,5379061774.79246,163137.0,38.01418633780757,5840.068101699653,91075184
Thailand,THA,2007,7,1.59605157548,33.70077272727,11327710676.6821,163679.0,68.87227517024832,15742.655289178061,67102394
Singapore,SGP,2007,7,2.9332170478,1.516,5637509731.67644,163679.0,212.77939373137133,90417.80738499666,4588599
Philippines,PHL,2007,7,2.80515946591,45.56377272727,5427363684.95344,163679.0,38.01418633780757,5840.068101699653,91075184
Malaysia,MYS,2007,7,1.58151691263,3.44086363636,8484906909.47788,163679.0,106.1682748669853,22305.118263116994,26998389
Malaysia,MYS,2007,8,1.86466707015,3.48408695652,8498097903.63623,163444.0,106.1682748669853,22305.118263116994,26998389
Singapore,SGP,2007,8,3.4110136902,1.52273913043,4933787332.41162,163444.0,212.77939373137133,90417.80738499666,4588599
Philippines,PHL,2007,8,2.79530749711,46.17760869565,5408846633.2001,163444.0,38.01418633780757,5840.068101699653,91075184
Thailand,THA,2007,8,1.07386363289,34.19230434783,11336557732.1169,163444.0,68.87227517024832,15742.655289178061,67102394
Singapore,SGP,2007,9,3.16341310227,1.51095,4509338211.22196,164883.0,212.77939373137133,90417.80738499666,4588599
Malaysia,MYS,2007,9,1.76201667854,3.47305,8563474922.74624,164883.0,106.1682748669853,22305.118263116994,26998389
Philippines,PHL,2007,9,2.68094388261,46.0549,5292629002.38997,164883.0,38.01418633780757,5840.068101699653,91075184
Thailand,THA,2007,9,2.12081164313,34.25965,11507736110.5566,164883.0,68.87227517024832,15742.655289178061,67102394
Singapore,SGP,2007,10,4.02305460773,1.46543478261,4835238196.14229,166868.0,212.77939373137133,90417.80738499666,4588599
Malaysia,MYS,2007,10,1.9220830917,3.37586956522,8436572001.74144,166868.0,106.1682748669853,22305.118263116994,26998389
Philippines,PHL,2007,10,3.0697245288,44.27923913043,5318598542.99004,166868.0,38.01418633780757,5840.068101699653,91075184
Thailand,THA,2007,10,2.53665668621,34.16491304348,11805761144.0233,166868.0,68.87227517024832,15742.655289178061,67102394
Singapore,SGP,2007,11,4.81923091669,1.44727272727,4827690269.70782,171602.0,212.77939373137133,90417.80738499666,4588599
Malaysia,MYS,2007,11,2.33238437371,3.35636363636,8916958360.43085,171602.0,106.1682748669853,22305.118263116994,26998389
Philippines,PHL,2007,11,3.0532749259,43.166,5357352871.23003,171602.0,38.01418633780757,5840.068101699653,91075184
Thailand,THA,2007,11,3.07515321379,33.88236363636,11882636201.0841,171602.0,68.87227517024832,15742.655289178061,67102394
Philippines,PHL,2007,12,3.7371066548,41.6049047619,5815429991.27345,169741.0,38.01418633780757,5840.068101699653,91075184
Singapore,SGP,2007,12,4.22650068169,1.44957142857,4632174626.90542,169741.0,212.77939373137133,90417.80738499666,4588599
Thailand,THA,2007,12,3.07998441179,33.71085714286,11969360581.7813,169741.0,68.87227517024832,15742.655289178061,67102394
Malaysia,MYS,2007,12,2.34896745677,3.33376190476,8965249726.67177,169741.0,106.1682748669853,22305.118263116994,26998389
Malaysia,MYS,2008,1,2.31080555789,3.26967391304,9254796657.32333,175412.0,99.4995772447266,22898.002757544244,27570059
Thailand,THA,2008,1,4.36788593524,33.19956521739,11851710635.944,175412.0,71.4164181071068,15891.782340988539,67619830
Philippines,PHL,2008,1,4.5105127837,40.89704347826,5568920294.59595,175412.0,33.356833243739196,5987.037578618355,92699095
Singapore,SGP,2008,1,6.01888226278,1.43130434783,4895682477.99247,175412.0,228.99377093511904,87329.59377926865,4839396
Philippines,PHL,2008,2,4.99993474374,40.635,5598131776.10862,179496.0,33.356833243739196,5987.037578618355,92699095
Singapore,SGP,2008,2,6.71216999356,1.41114285714,5142085753.85303,179496.0,228.99377093511904,87329.59377926865,4839396
Thailand,THA,2008,2,5.31656502832,32.60038095238,11579717986.5733,179496.0,71.4164181071068,15891.782340988539,67619830
Malaysia,MYS,2008,2,2.62666990731,3.22419047619,9028027281.46617,179496.0,99.4995772447266,22898.002757544244,27570059
Singapore,SGP,2008,3,7.03569314702,1.38423809524,5483568554.63806,175126.0,228.99377093511904,87329.59377926865,4839396
Philippines,PHL,2008,3,5.88219939703,41.34733333333,5243215261.30176,175126.0,33.356833243739196,5987.037578618355,92699095
Malaysia,MYS,2008,3,2.71832065632,3.18647619048,8481663992.54179,175126.0,99.4995772447266,22898.002757544244,27570059
Thailand,THA,2008,3,5.30497531286,31.42933333333,11351284794.2565,175126.0,71.4164181071068,15891.782340988539,67619830
Singapore,SGP,2008,4,7.57198493264,1.36354545455,4434589391.37098,182776.0,228.99377093511904,87329.59377926865,4839396
Malaysia,MYS,2008,4,3.07598856265,3.16309090909,8740231033.22498,182776.0,99.4995772447266,22898.002757544244,27570059
Philippines,PHL,2008,4,7.16431949416,41.84877272727,5713617416.22107,182776.0,33.356833243739196,5987.037578618355,92699095
Thailand,THA,2008,4,6.03611489866,31.59390909091,11982098866.6483,182776.0,71.4164181071068,15891.782340988539,67619830
Malaysia,MYS,2008,5,3.82172163405,3.21631818182,8739348484.29898,183767.0,99.4995772447266,22898.002757544244,27570059
Philippines,PHL,2008,5,8.43241409013,42.9575,5541935493.4944,183767.0,33.356833243739196,5987.037578618355,92699095
Singapore,SGP,2008,5,7.53012812381,1.36531818182,4228725784.90842,183767.0,228.99377093511904,87329.59377926865,4839396
Thailand,THA,2008,5,7.56303147004,32.05722727273,11816072854.2162,183767.0,71.4164181071068,15891.782340988539,67619830
Thailand,THA,2008,6,8.62617703202,33.2159047619,11981808401.505,186963.0,71.4164181071068,15891.782340988539,67619830
Malaysia,MYS,2008,6,7.68667746878,3.25923809524,8642173554.19578,186963.0,99.4995772447266,22898.002757544244,27570059
Philippines,PHL,2008,6,9.38358036098,44.31880952381,5555749246.47534,186963.0,33.356833243739196,5987.037578618355,92699095
Singapore,SGP,2008,6,7.56425824732,1.36780952381,4568138992.96142,186963.0,228.99377093511904,87329.59377926865,4839396
Malaysia,MYS,2008,7,8.52016104532,3.25039130435,8882599333.95758,194334.0,99.4995772447266,22898.002757544244,27570059
Philippines,PHL,2008,7,10.23458584181,44.90065217391,5631521050.27124,194334.0,33.356833243739196,5987.037578618355,92699095
